Timestamp(ms),Source,Destination, Length(Mb)
0,Irbil-(Erbil),Abuja,0.6731025548245754
0,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),1.1511478746459138
0,Irbil-(Erbil),Al-Qahirah-(Cairo),1.2410444633079107
0,Irbil-(Erbil),Ankara,1.1444551932114453
0,Irbil-(Erbil),Haerbin,0.4785139776527288
0,Irbil-(Erbil),Lagos,0.5929636781330729
0,Irbil-(Erbil),Tomsk,1.1537031349401718
0,Irbil-(Erbil),Tehran,1.0614761606946765
0,Irbil-(Erbil),Sendai,0.8986560178263663
0,Haerbin,Abuja,0.8492091591879272
0,Haerbin,Al-Iskandariyah-(Alexandria),1.1040345678742278
0,Haerbin,Al-Qahirah-(Cairo),0.9706094786573269
0,Haerbin,Ankara,0.31993147251618403
0,Haerbin,Irbil-(Erbil),1.3229715710404073
0,Haerbin,Lagos,1.224064416706864
0,Haerbin,Tomsk,0.33568545048452664
0,Haerbin,Tehran,1.0878735397799564
0,Haerbin,Sendai,0.2500403489252476
0,Lagos,Abuja,0.48021349758552595
0,Lagos,Al-Iskandariyah-(Alexandria),0.019041489974399507
0,Lagos,Al-Qahirah-(Cairo),0.9117270167216462
0,Lagos,Ankara,0.45366247979927277
0,Lagos,Irbil-(Erbil),0.24926072197413576
0,Lagos,Haerbin,1.3162666591864571
0,Lagos,Tomsk,0.20623787789608108
0,Lagos,Tehran,0.12411749846529677
0,Lagos,Sendai,1.0673600360895397
0,Tomsk,Abuja,0.7239971503420906
0,Tomsk,Al-Iskandariyah-(Alexandria),1.082749718325394
0,Tomsk,Al-Qahirah-(Cairo),0.9316189522868286
0,Tomsk,Ankara,0.4551539627392397
0,Tomsk,Irbil-(Erbil),0.4240907957789631
0,Tomsk,Haerbin,0.92414614370288
0,Tomsk,Lagos,0.7626313029499412
0,Tomsk,Tehran,0.23495593562432565
0,Tomsk,Sendai,0.5318471020845419
0,Tehran,Abuja,0.12012355420301886
0,Tehran,Al-Iskandariyah-(Alexandria),0.48500806074003383
0,Tehran,Al-Qahirah-(Cairo),0.15588269457628381
0,Tehran,Ankara,0.6411158077323594
0,Tehran,Irbil-(Erbil),1.0859336479082642
0,Tehran,Haerbin,1.2244685090473562
0,Tehran,Lagos,0.13127699378413366
0,Tehran,Tomsk,0.7872533325415075
0,Tehran,Sendai,1.0727147048643784
0,Sendai,Abuja,0.37910481735211443
0,Sendai,Al-Iskandariyah-(Alexandria),1.2327074436080203
0,Sendai,Al-Qahirah-(Cairo),1.0710195328582834
0,Sendai,Ankara,0.6740775395037841
0,Sendai,Irbil-(Erbil),0.6517749971769915
0,Sendai,Haerbin,1.2172141484391856
0,Sendai,Lagos,0.3852619987030429
0,Sendai,Tomsk,0.2771844202085183
0,Sendai,Tehran,1.1100737058219377
1000,Abuja,Al-Iskandariyah-(Alexandria),0.22396529930607625
1000,Abuja,Al-Qahirah-(Cairo),0.22571664017854448
1000,Abuja,Ankara,1.3086597897913679
1000,Abuja,Irbil-(Erbil),1.015390151643527
1000,Abuja,Haerbin,0.2907770418767604
1000,Abuja,Lagos,0.3529471078121067
1000,Abuja,Tomsk,0.31078924428234167
1000,Abuja,Tehran,1.0810868660915656
1000,Abuja,Sendai,0.231555634752449
1000,Al-Iskandariyah-(Alexandria),Abuja,1.0674468560407515
1000,Al-Iskandariyah-(Alexandria),Al-Qahirah-(Cairo),0.44682997876068065
1000,Al-Iskandariyah-(Alexandria),Ankara,0.4815649195403334
1000,Al-Iskandariyah-(Alexandria),Irbil-(Erbil),0.11258090515608599
1000,Al-Iskandariyah-(Alexandria),Haerbin,0.4971760588828585
1000,Al-Iskandariyah-(Alexandria),Lagos,0.20339825908139467
1000,Al-Iskandariyah-(Alexandria),Tomsk,0.1427136060199259
1000,Al-Iskandariyah-(Alexandria),Tehran,0.06929381143892557
1000,Al-Iskandariyah-(Alexandria),Sendai,0.010425436336996588
1000,Al-Qahirah-(Cairo),Abuja,1.0259594280278197
1000,Al-Qahirah-(Cairo),Al-Iskandariyah-(Alexandria),1.1024722979857724
1000,Al-Qahirah-(Cairo),Ankara,0.35037581017144587
1000,Al-Qahirah-(Cairo),Irbil-(Erbil),0.6092162499310627
1000,Al-Qahirah-(Cairo),Haerbin,0.042977873650547505
1000,Al-Qahirah-(Cairo),Lagos,0.6373547774758511
1000,Al-Qahirah-(Cairo),Tomsk,0.7702906637839448
1000,Al-Qahirah-(Cairo),Tehran,0.0016190551866547644
1000,Al-Qahirah-(Cairo),Sendai,1.1284318177767536
1000,Ankara,Abuja,0.9469149969378119
1000,Ankara,Al-Iskandariyah-(Alexandria),0.7067034745193334
1000,Ankara,Al-Qahirah-(Cairo),0.5352365804298539
1000,Ankara,Irbil-(Erbil),1.2214972883607793
1000,Ankara,Haerbin,1.0968241007048432
1000,Ankara,Lagos,0.3073753526625542
1000,Ankara,Tomsk,1.2411732025715487
1000,Ankara,Tehran,0.15287427526351852
1000,Ankara,Sendai,0.3688755441960699
1000,Irbil-(Erbil),Abuja,0.7446223081347012
1000,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),0.7402161736009855
1000,Irbil-(Erbil),Al-Qahirah-(Cairo),0.6344957215358904
1000,Irbil-(Erbil),Ankara,0.7609691823011882
1000,Irbil-(Erbil),Haerbin,0.5992920412410943
1000,Irbil-(Erbil),Lagos,1.0471114737092493
1000,Irbil-(Erbil),Tomsk,0.7724836490644102
1000,Irbil-(Erbil),Tehran,0.7704923609106584
1000,Irbil-(Erbil),Sendai,0.8121496184754593
1000,Haerbin,Abuja,0.628950622194923
1000,Haerbin,Al-Iskandariyah-(Alexandria),1.1145896720483166
1000,Haerbin,Al-Qahirah-(Cairo),0.9870492055227659
1000,Haerbin,Ankara,0.4961790854678941
1000,Haerbin,Irbil-(Erbil),0.5443638006622568
1000,Haerbin,Lagos,0.9019023238881654
1000,Haerbin,Tomsk,0.7646977196032828
1000,Haerbin,Tehran,1.200186578401441
1000,Haerbin,Sendai,0.9833344207058103
1000,Lagos,Abuja,1.2586392609172288
1000,Lagos,Al-Iskandariyah-(Alexandria),0.507963079237484
1000,Lagos,Al-Qahirah-(Cairo),1.0547673386785492
1000,Lagos,Ankara,1.2033687630118552
1000,Lagos,Irbil-(Erbil),0.9501360231945206
1000,Lagos,Haerbin,0.11256223364406562
1000,Lagos,Tomsk,0.36045132093420085
1000,Lagos,Tehran,0.94748761894732
1000,Lagos,Sendai,0.13050452140563898
1000,Tomsk,Abuja,1.004580866086295
1000,Tomsk,Al-Iskandariyah-(Alexandria),1.3102196307273637
1000,Tomsk,Al-Qahirah-(Cairo),0.6770244615202805
1000,Tomsk,Ankara,0.09782274178900119
1000,Tomsk,Irbil-(Erbil),0.7861631517988688
1000,Tomsk,Haerbin,0.6549031635560554
1000,Tomsk,Lagos,0.6185191187321348
1000,Tomsk,Tehran,0.8702993633242411
1000,Tomsk,Sendai,0.06873551409263563
1000,Tehran,Abuja,1.1278953510086462
1000,Tehran,Al-Iskandariyah-(Alexandria),0.06922606747115578
1000,Tehran,Al-Qahirah-(Cairo),0.2542965715771424
1000,Tehran,Ankara,0.45589154659969555
1000,Tehran,Irbil-(Erbil),0.49630125097447764
1000,Tehran,Haerbin,0.5654346049044188
1000,Tehran,Lagos,0.62435710276148
1000,Tehran,Tomsk,1.119272287427329
1000,Tehran,Sendai,0.021555302403645595
1000,Sendai,Abuja,0.1332821176402216
1000,Sendai,Al-Iskandariyah-(Alexandria),0.16538902733745134
1000,Sendai,Al-Qahirah-(Cairo),0.21079379357475264
1000,Sendai,Ankara,0.6754192483313501
1000,Sendai,Irbil-(Erbil),0.039425587887781166
1000,Sendai,Haerbin,0.9876050260834282
1000,Sendai,Lagos,1.1525735989936479
1000,Sendai,Tomsk,0.1589595309070765
1000,Sendai,Tehran,0.5248682762262293
2000,Abuja,Al-Iskandariyah-(Alexandria),0.9876233679907852
2000,Abuja,Al-Qahirah-(Cairo),0.036285743090128
2000,Abuja,Ankara,0.1421289607269583
2000,Abuja,Irbil-(Erbil),0.91754772470705
2000,Abuja,Haerbin,1.319040409627795
2000,Abuja,Lagos,0.8060849615387308
2000,Abuja,Tomsk,1.1022291453187987
2000,Abuja,Tehran,0.5100143404689442
2000,Abuja,Sendai,1.2041027881063924
2000,Al-Iskandariyah-(Alexandria),Abuja,0.6430444844441988
2000,Al-Iskandariyah-(Alexandria),Al-Qahirah-(Cairo),0.2183870351205937
2000,Al-Iskandariyah-(Alexandria),Ankara,0.36051199894550506
2000,Al-Iskandariyah-(Alexandria),Irbil-(Erbil),0.22399321207538697
2000,Al-Iskandariyah-(Alexandria),Haerbin,0.6255494261310651
2000,Al-Iskandariyah-(Alexandria),Lagos,0.7486769791769424
2000,Al-Iskandariyah-(Alexandria),Tomsk,0.950095650763407
2000,Al-Iskandariyah-(Alexandria),Tehran,0.6503649100717125
2000,Al-Iskandariyah-(Alexandria),Sendai,1.005993593948118
2000,Al-Qahirah-(Cairo),Abuja,0.47380777392585627
2000,Al-Qahirah-(Cairo),Al-Iskandariyah-(Alexandria),0.6390129057597603
2000,Al-Qahirah-(Cairo),Ankara,0.71848814562193
2000,Al-Qahirah-(Cairo),Irbil-(Erbil),0.7193569212717176
2000,Al-Qahirah-(Cairo),Haerbin,1.1521769137351925
2000,Al-Qahirah-(Cairo),Lagos,1.3112763703196686
2000,Al-Qahirah-(Cairo),Tomsk,0.9398980192171587
2000,Al-Qahirah-(Cairo),Tehran,0.8500422947322536
2000,Al-Qahirah-(Cairo),Sendai,0.28655390372639095
2000,Ankara,Abuja,0.9364214157830819
2000,Ankara,Al-Iskandariyah-(Alexandria),0.4011083646755944
2000,Ankara,Al-Qahirah-(Cairo),1.1093829089879272
2000,Ankara,Irbil-(Erbil),0.2902060920328219
2000,Ankara,Haerbin,0.4278917104497684
2000,Ankara,Lagos,0.9087802462310259
2000,Ankara,Tomsk,0.3731828015636638
2000,Ankara,Tehran,0.012718419515017693
2000,Ankara,Sendai,0.7677435821006473
2000,Irbil-(Erbil),Abuja,0.7531937876094302
2000,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),0.15487432343835175
2000,Irbil-(Erbil),Al-Qahirah-(Cairo),0.3908426402355287
2000,Irbil-(Erbil),Ankara,0.5360529699970297
2000,Irbil-(Erbil),Haerbin,0.6985704530340789
2000,Irbil-(Erbil),Lagos,0.37144686189970555
2000,Irbil-(Erbil),Tomsk,0.4647597342021051
2000,Irbil-(Erbil),Tehran,0.9258299442114796
2000,Irbil-(Erbil),Sendai,1.2445872454132862
2000,Haerbin,Abuja,1.0275931205687934
2000,Haerbin,Al-Iskandariyah-(Alexandria),1.2630804936410378
2000,Haerbin,Al-Qahirah-(Cairo),0.8963482128094725
2000,Haerbin,Ankara,1.1578534957766
2000,Haerbin,Irbil-(Erbil),0.02316461445289016
2000,Haerbin,Lagos,0.022101705341901624
2000,Haerbin,Tomsk,0.8320591024550522
2000,Haerbin,Tehran,1.0992858018619023
2000,Haerbin,Sendai,0.20034609500312253
2000,Lagos,Abuja,0.7894637796553734
2000,Lagos,Al-Iskandariyah-(Alexandria),1.0654234851078819
2000,Lagos,Al-Qahirah-(Cairo),1.072090537918082
2000,Lagos,Ankara,0.13350112298841782
2000,Lagos,Irbil-(Erbil),0.3901612841933636
2000,Lagos,Haerbin,0.6106615577747136
2000,Lagos,Tomsk,1.2207664659987887
2000,Lagos,Tehran,0.06517554844442897
2000,Lagos,Sendai,0.8465197478243762
2000,Tomsk,Abuja,0.9077863048914768
2000,Tomsk,Al-Iskandariyah-(Alexandria),0.7715744141558282
2000,Tomsk,Al-Qahirah-(Cairo),0.020000975130490595
2000,Tomsk,Ankara,0.20064365170492043
2000,Tomsk,Irbil-(Erbil),0.13542738581795177
2000,Tomsk,Haerbin,1.3199387390020736
2000,Tomsk,Lagos,0.2733408767591284
2000,Tomsk,Tehran,0.10259935058138905
2000,Tomsk,Sendai,0.08009799783749663
2000,Tehran,Abuja,0.8988360121418129
2000,Tehran,Al-Iskandariyah-(Alexandria),0.301543226073765
2000,Tehran,Al-Qahirah-(Cairo),1.0910058053167266
2000,Tehran,Ankara,0.8374682768036813
2000,Tehran,Irbil-(Erbil),0.02952395766691055
2000,Tehran,Haerbin,1.1382358282474607
2000,Tehran,Lagos,0.48633209710045877
2000,Tehran,Tomsk,0.2358543282206303
2000,Tehran,Sendai,0.20100036072586064
2000,Sendai,Abuja,0.1584830521565368
2000,Sendai,Al-Iskandariyah-(Alexandria),0.03664436077703496
2000,Sendai,Al-Qahirah-(Cairo),0.9957576591233628
2000,Sendai,Ankara,0.5559662210824002
2000,Sendai,Irbil-(Erbil),0.4142208346015389
2000,Sendai,Haerbin,0.8714236179751087
2000,Sendai,Lagos,0.8786011889694252
2000,Sendai,Tomsk,1.1588193620996718
2000,Sendai,Tehran,0.9812252866138224
3000,Abuja,Al-Iskandariyah-(Alexandria),0.17849494904372687
3000,Abuja,Al-Qahirah-(Cairo),1.1863812091710546
3000,Abuja,Ankara,0.6252918297203345
3000,Abuja,Irbil-(Erbil),1.04080786856576
3000,Abuja,Haerbin,0.2688382008128861
3000,Abuja,Lagos,1.0164687979718086
3000,Abuja,Tomsk,1.3319907476723873
3000,Abuja,Tehran,0.9072352730854525
3000,Abuja,Sendai,0.7778685393081965
3000,Al-Iskandariyah-(Alexandria),Abuja,1.299543663353756
3000,Al-Iskandariyah-(Alexandria),Al-Qahirah-(Cairo),0.44763250163034485
3000,Al-Iskandariyah-(Alexandria),Ankara,1.116633717385323
3000,Al-Iskandariyah-(Alexandria),Irbil-(Erbil),0.4427796543800369
3000,Al-Iskandariyah-(Alexandria),Haerbin,0.2597777987447968
3000,Al-Iskandariyah-(Alexandria),Lagos,1.176947134088107
3000,Al-Iskandariyah-(Alexandria),Tomsk,0.4142651226805876
3000,Al-Iskandariyah-(Alexandria),Tehran,1.1741292390788591
3000,Al-Iskandariyah-(Alexandria),Sendai,1.0904746309546272
3000,Al-Qahirah-(Cairo),Abuja,0.431221371164704
3000,Al-Qahirah-(Cairo),Al-Iskandariyah-(Alexandria),0.27194441245276524
3000,Al-Qahirah-(Cairo),Ankara,0.40136757581160776
3000,Al-Qahirah-(Cairo),Irbil-(Erbil),0.2697492919809714
3000,Al-Qahirah-(Cairo),Haerbin,0.3276474341921272
3000,Al-Qahirah-(Cairo),Lagos,0.48488614191450746
3000,Al-Qahirah-(Cairo),Tomsk,1.0215885558866022
3000,Al-Qahirah-(Cairo),Tehran,0.7970625815439221
3000,Al-Qahirah-(Cairo),Sendai,0.7569418239770294
3000,Ankara,Abuja,0.9289226587605112
3000,Ankara,Al-Iskandariyah-(Alexandria),0.4514515481962823
3000,Ankara,Al-Qahirah-(Cairo),0.5655336964511767
3000,Ankara,Irbil-(Erbil),0.62201987264468
3000,Ankara,Haerbin,0.7566298474797628
3000,Ankara,Lagos,0.8920108493617015
3000,Ankara,Tomsk,0.029471174276253453
3000,Ankara,Tehran,1.1828803195614295
3000,Ankara,Sendai,0.9775997006045856
3000,Irbil-(Erbil),Abuja,1.197843639197174
3000,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),0.28685192860971764
3000,Irbil-(Erbil),Al-Qahirah-(Cairo),0.9108113385702195
3000,Irbil-(Erbil),Ankara,0.6695633518630169
3000,Irbil-(Erbil),Haerbin,0.08940477428355745
3000,Irbil-(Erbil),Lagos,0.7772927554825895
3000,Irbil-(Erbil),Tomsk,0.8684158717344057
3000,Irbil-(Erbil),Tehran,0.1895938539992506
3000,Irbil-(Erbil),Sendai,0.28810713012070543
3000,Haerbin,Abuja,0.2894773636750867
3000,Haerbin,Al-Iskandariyah-(Alexandria),0.27124391431075817
3000,Haerbin,Al-Qahirah-(Cairo),0.8157256730851468
3000,Haerbin,Ankara,0.9715684025397229
3000,Haerbin,Irbil-(Erbil),1.0260523069386576
3000,Haerbin,Lagos,0.37845938612382685
3000,Haerbin,Tomsk,0.10821906769773977
3000,Haerbin,Tehran,0.9543541871563315
3000,Haerbin,Sendai,0.28036865058359944
3000,Lagos,Abuja,0.4092045341477154
3000,Lagos,Al-Iskandariyah-(Alexandria),0.6793184441401205
3000,Lagos,Al-Qahirah-(Cairo),0.879712991483546
3000,Lagos,Ankara,1.230761900542731
3000,Lagos,Irbil-(Erbil),0.84191953691708
3000,Lagos,Haerbin,0.9939847141949217
3000,Lagos,Tomsk,0.335178455265846
3000,Lagos,Tehran,0.45380097602504677
3000,Lagos,Sendai,1.2954246292096223
3000,Tomsk,Abuja,1.3092439763648378
3000,Tomsk,Al-Iskandariyah-(Alexandria),0.9009555528884051
3000,Tomsk,Al-Qahirah-(Cairo),0.39151988458433173
3000,Tomsk,Ankara,0.30563290052464176
3000,Tomsk,Irbil-(Erbil),0.325897617998117
3000,Tomsk,Haerbin,0.45902875768182333
3000,Tomsk,Lagos,0.2349350282942731
3000,Tomsk,Tehran,1.031807298666427
3000,Tomsk,Sendai,0.8685806276756629
3000,Tehran,Abuja,0.5265101396047733
3000,Tehran,Al-Iskandariyah-(Alexandria),0.6754941074293368
3000,Tehran,Al-Qahirah-(Cairo),0.35721549619193205
3000,Tehran,Ankara,1.146568894721245
3000,Tehran,Irbil-(Erbil),0.3544722364689135
3000,Tehran,Haerbin,0.6907070968533519
3000,Tehran,Lagos,0.4920906259587852
3000,Tehran,Tomsk,0.9060755461516263
3000,Tehran,Sendai,0.7038254086686228
3000,Sendai,Abuja,1.2005527357415136
3000,Sendai,Al-Iskandariyah-(Alexandria),0.19258675662416738
3000,Sendai,Al-Qahirah-(Cairo),0.28022813552032516
3000,Sendai,Ankara,0.6861170408574294
3000,Sendai,Irbil-(Erbil),0.6720103062645131
3000,Sendai,Haerbin,0.2871006281962939
3000,Sendai,Lagos,0.42432898707768274
3000,Sendai,Tomsk,0.2738638630631363
3000,Sendai,Tehran,0.1952811475098269
4000,Abuja,Al-Iskandariyah-(Alexandria),0.9846692980985688
4000,Abuja,Al-Qahirah-(Cairo),0.7856452373594945
4000,Abuja,Ankara,1.328644490525257
4000,Abuja,Irbil-(Erbil),0.3034298762289021
4000,Abuja,Haerbin,1.0445395660639505
4000,Abuja,Lagos,0.4233715315427573
4000,Abuja,Tomsk,0.9046791749278262
4000,Abuja,Tehran,0.6750701020670278
4000,Abuja,Sendai,0.3202872604530743
4000,Al-Iskandariyah-(Alexandria),Abuja,1.0572469628659147
4000,Al-Iskandariyah-(Alexandria),Al-Qahirah-(Cairo),0.9509771249189936
4000,Al-Iskandariyah-(Alexandria),Ankara,0.0831984554162184
4000,Al-Iskandariyah-(Alexandria),Irbil-(Erbil),1.1055873280744866
4000,Al-Iskandariyah-(Alexandria),Haerbin,0.16595461029315733
4000,Al-Iskandariyah-(Alexandria),Lagos,0.5838479409960782
4000,Al-Iskandariyah-(Alexandria),Tomsk,1.1919618510913184
4000,Al-Iskandariyah-(Alexandria),Tehran,0.15905177201244816
4000,Al-Iskandariyah-(Alexandria),Sendai,1.151853682755569
4000,Al-Qahirah-(Cairo),Abuja,0.7266131688087099
4000,Al-Qahirah-(Cairo),Al-Iskandariyah-(Alexandria),0.45474555588682064
4000,Al-Qahirah-(Cairo),Ankara,0.4024050147013125
4000,Al-Qahirah-(Cairo),Irbil-(Erbil),0.9551960561838576
4000,Al-Qahirah-(Cairo),Haerbin,0.17156860508625177
4000,Al-Qahirah-(Cairo),Lagos,0.9629193092802455
4000,Al-Qahirah-(Cairo),Tomsk,0.23984170535228078
4000,Al-Qahirah-(Cairo),Tehran,0.7552619584794478
4000,Al-Qahirah-(Cairo),Sendai,0.4863554267029949
4000,Ankara,Abuja,1.0383634439749947
4000,Ankara,Al-Iskandariyah-(Alexandria),0.7164670899878766
4000,Ankara,Al-Qahirah-(Cairo),1.2250345459483762
4000,Ankara,Irbil-(Erbil),0.5584044001678659
4000,Ankara,Haerbin,0.8409369910052669
4000,Ankara,Lagos,0.49587599085737316
4000,Ankara,Tomsk,0.6150612361417327
4000,Ankara,Tehran,0.6185214163198084
4000,Ankara,Sendai,1.04285112029341
4000,Irbil-(Erbil),Abuja,1.331694417653234
4000,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),0.32652830957659706
4000,Irbil-(Erbil),Al-Qahirah-(Cairo),0.9339227225356583
4000,Irbil-(Erbil),Ankara,0.9328702946379104
4000,Irbil-(Erbil),Haerbin,0.5632497207774905
4000,Irbil-(Erbil),Lagos,0.15089317503853678
4000,Irbil-(Erbil),Tomsk,0.490731146623318
4000,Irbil-(Erbil),Tehran,0.12129312143541011
4000,Irbil-(Erbil),Sendai,0.2076288669133334
4000,Haerbin,Abuja,0.9269700005143845
4000,Haerbin,Al-Iskandariyah-(Alexandria),1.0724374319365197
4000,Haerbin,Al-Qahirah-(Cairo),0.2965772216711997
4000,Haerbin,Ankara,0.023648760777539003
4000,Haerbin,Irbil-(Erbil),1.287069406182459
4000,Haerbin,Lagos,0.14406222210467678
4000,Haerbin,Tomsk,0.5574833960160768
4000,Haerbin,Tehran,0.31229999800751324
4000,Haerbin,Sendai,1.2068168685074019
4000,Lagos,Abuja,0.6267381148958457
4000,Lagos,Al-Iskandariyah-(Alexandria),1.309616910577628
4000,Lagos,Al-Qahirah-(Cairo),0.7404802842487173
4000,Lagos,Ankara,0.3847981445857882
4000,Lagos,Irbil-(Erbil),1.1206550471303056
4000,Lagos,Haerbin,0.8218426363119928
4000,Lagos,Tomsk,0.567061380449515
4000,Lagos,Tehran,0.46677906471020325
4000,Lagos,Sendai,0.5295759969206011
4000,Tomsk,Abuja,0.9038045771408268
4000,Tomsk,Al-Iskandariyah-(Alexandria),1.2576581998193683
4000,Tomsk,Al-Qahirah-(Cairo),1.0172184185339745
4000,Tomsk,Ankara,0.417899069539814
4000,Tomsk,Irbil-(Erbil),0.36543766920414145
4000,Tomsk,Haerbin,0.9967525416224545
4000,Tomsk,Lagos,0.4000597628216682
4000,Tomsk,Tehran,0.6543278318805836
4000,Tomsk,Sendai,0.41220438920746966
4000,Tehran,Abuja,0.3285262943354481
4000,Tehran,Al-Iskandariyah-(Alexandria),0.517973434963957
4000,Tehran,Al-Qahirah-(Cairo),0.8059382837551033
4000,Tehran,Ankara,0.16527980283381952
4000,Tehran,Irbil-(Erbil),0.3292570242615561
4000,Tehran,Haerbin,0.49127532600042756
4000,Tehran,Lagos,0.3665028129521257
4000,Tehran,Tomsk,0.09077328007653529
4000,Tehran,Sendai,0.2963728618569073
4000,Sendai,Abuja,0.41776122182719044
4000,Sendai,Al-Iskandariyah-(Alexandria),0.2164622797850262
4000,Sendai,Al-Qahirah-(Cairo),0.6913777729743578
4000,Sendai,Ankara,0.5963935062330445
4000,Sendai,Irbil-(Erbil),0.4531380699477519
4000,Sendai,Haerbin,1.1141886171202964
4000,Sendai,Lagos,0.1764293489892566
4000,Sendai,Tomsk,0.6667720725353143
4000,Sendai,Tehran,0.17651465007263356
5000,Abuja,Al-Iskandariyah-(Alexandria),0.161856847811982
5000,Abuja,Al-Qahirah-(Cairo),0.8723357133993417
5000,Abuja,Ankara,0.6867006418467395
5000,Abuja,Irbil-(Erbil),0.5205915715598032
5000,Abuja,Haerbin,0.9876924699511799
5000,Abuja,Lagos,0.480665122850841
5000,Abuja,Tomsk,0.6600523462194552
5000,Abuja,Tehran,0.41852707652576415
5000,Abuja,Sendai,0.25103447661232253
5000,Al-Iskandariyah-(Alexandria),Abuja,0.7202532906984743
5000,Al-Iskandariyah-(Alexandria),Al-Qahirah-(Cairo),1.2820533184107774
5000,Al-Iskandariyah-(Alexandria),Ankara,0.35174001345305
5000,Al-Iskandariyah-(Alexandria),Irbil-(Erbil),0.0028405051457999577
5000,Al-Iskandariyah-(Alexandria),Haerbin,0.7666590374939128
5000,Al-Iskandariyah-(Alexandria),Lagos,1.1998611118544389
5000,Al-Iskandariyah-(Alexandria),Tomsk,0.08858871020487176
5000,Al-Iskandariyah-(Alexandria),Tehran,0.4784460853953051
5000,Al-Iskandariyah-(Alexandria),Sendai,0.03246161311657492
5000,Al-Qahirah-(Cairo),Abuja,0.3137954301709974
5000,Al-Qahirah-(Cairo),Al-Iskandariyah-(Alexandria),0.6846436392960885
5000,Al-Qahirah-(Cairo),Ankara,0.5844406666377178
5000,Al-Qahirah-(Cairo),Irbil-(Erbil),0.5725640390425829
5000,Al-Qahirah-(Cairo),Haerbin,0.9410913155935319
5000,Al-Qahirah-(Cairo),Lagos,1.2250109676845031
5000,Al-Qahirah-(Cairo),Tomsk,0.7516908861862239
5000,Al-Qahirah-(Cairo),Tehran,0.3757099294344646
5000,Al-Qahirah-(Cairo),Sendai,0.6954510038018096
5000,Ankara,Abuja,1.0827806878105233
5000,Ankara,Al-Iskandariyah-(Alexandria),0.13061802820103524
5000,Ankara,Al-Qahirah-(Cairo),1.0093939701714776
5000,Ankara,Irbil-(Erbil),1.0888921659757713
5000,Ankara,Haerbin,0.9047424033681697
5000,Ankara,Lagos,0.05824568127953533
5000,Ankara,Tomsk,0.3316598037207699
5000,Ankara,Tehran,0.3097682752285243
5000,Ankara,Sendai,1.0862829013037603
5000,Irbil-(Erbil),Abuja,0.8608856582901412
5000,Irbil-(Erbil),Al-Iskandariyah-(Alexandria),1.12499288122917
5000,Irbil-(Erbil),Al-Qahirah-(Cairo),0.45901294145600124
5000,Irbil-(Erbil),Ankara,0.8867807273506841
5000,Irbil-(Erbil),Haerbin,1.00434088001628
5000,Irbil-(Erbil),Lagos,1.1977111990576188
5000,Irbil-(Erbil),Tomsk,0.18090238200213432
5000,Irbil-(Erbil),Tehran,0.7426199291557399
5000,Irbil-(Erbil),Sendai,1.3051152027375776
5000,Haerbin,Abuja,0.11509474172863424
